0.31, 0.69, 0.05, 177.6, 22.29, 94.89
0.33, 0.59, 0.02, 145.47, 38.42, 110.76
0.43, 0.52, 0.03, 127.46, 56.93, 112.3
0.47, 0.43, 0.04, 128.41, 76.79, 121.21
0.41, 0.29, 0.08, 134.16, 87.0, 132.01
0.38, 0.27, 0.1, 155.63, 81.22, 119.54
0.48, 0.31, 0.13, 119.2, 71.88, 106.94
0.54, 0.23, 0.08, 105.38, 77.06, 110.83
0.56, 0.09, 0.04, 100.72, 79.45, 128.68
0.56, -0.08, 0.03, 105.19, 82.5, 137.31
0.59, -0.12, 0.05, 106.2, 84.39, 125.81
0.63, -0.17, 0.1, 71.68, 83.21, 108.03
0.65, -0.29, 0.11, 46.96, 82.24, 93.04
0.7, -0.24, 0.11, 37.75, 76.79, 92.93
0.72, -0.14, 0.17, -4.73, 77.99, 101.87
0.79, -0.35, 0.18, -75.68, 88.08, 107.38
0.75, -0.74, 0.12, -76.53, 97.0, 68.87
0.77, -0.78, 0.15, 30.55, 113.68, 1.95
0.86, -0.44, 0.26, 97.69, 132.19, -37.3
0.81, -0.05, 0.44, 81.0, 154.38, -57.43
0.71, -0.13, 0.56, -3.29, 155.14, -62.51
0.64, -0.25, 0.61, 33.33, 138.37, -75.26
0.75, -0.18, 0.58, 53.13, 128.35, -87.14
0.75, -0.09, 0.62, 31.09, 132.93, -95.61
0.63, -0.15, 0.63, -2.41, 129.9, -96.93
0.54, -0.23, 0.68, -27.97, 106.48, -104.68
0.65, -0.24, 0.73, -40.95, 93.32, -118.71
0.75, -0.25, 0.87, -67.61, 87.2, -135.58
0.78, -0.25, 0.96, -81.53, 86.42, -169.94
0.74, -0.05, 1.17, -72.25, 96.43, -198.15
0.63, 0.14, 1.34, -68.71, 65.78, -192.32
0.74, 0.37, 1.37, -96.28, 24.79, -178.8
0.92, 0.36, 1.38, -148.03, 24.52, -164.63
0.86, 0.26, 1.43, -135.55, 25.44, -157.35
0.73, 0.19, 1.45, -133.11, -0.24, -160.24
0.89, 0.29, 1.33, -104.32, -37.07, -167.55
0.98, 0.43, 1.36, -153.85, -36.47, -169.09
0.87, 0.46, 1.42, -156.28, -47.78, -163.57
0.82, 0.37, 1.39, -154.94, -86.79, -147.04
0.98, 0.42, 1.3, -116.42, -121.54, -148.08
1.13, 0.52, 1.29, -133.53, -110.62, -155.76
1.05, 0.54, 1.36, -121.22, -98.14, -177.08
0.75, 0.73, 1.44, -50.5, -128.41, -192.55
0.76, 1.0, 1.31, -12.76, -150.67, -185.2
0.76, 1.07, 1.08, 4.91, -158.44, -143.7
0.71, 0.97, 0.94, 19.24, -151.31, -129.1
0.62, 1.0, 0.9, 51.08, -139.52, -128.01
0.56, 1.12, 0.87, 71.46, -134.51, -108.35
0.57, 1.14, 0.82, 71.09, -135.96, -76.99
0.54, 1.05, 0.74, 92.09, -128.61, -59.0
0.49, 1.05, 0.68, 121.56, -117.41, -54.86
0.41, 1.02, 0.62, 134.61, -105.36, -51.08
0.34, 1.0, 0.51, 157.3, -96.79, -35.19
0.36, 1.08, 0.42, 155.56, -95.54, -5.75
0.41, 0.95, 0.31, 126.44, -81.75, 18.52
0.46, 0.84, 0.28, 126.35, -61.12, 25.3
0.44, 0.75, 0.25, 121.44, -37.61, 25.26
0.28, 0.68, 0.19, 154.38, -10.73, 22.79
0.31, 0.64, 0.17, 169.25, -2.03, 39.78
0.35, 0.61, 0.11, 194.53, -14.48, 70.29
0.46, 0.55, -0.01, 176.09, -5.38, 87.12
0.48, 0.44, -0.05, 145.01, 7.39, 88.99
0.48, 0.32, -0.1, 148.83, 29.73, 82.53
0.52, 0.39, -0.07, 162.77, 40.33, 77.4
0.53, 0.41, 0.04, 119.9, 51.12, 92.97
0.53, 0.25, 0.04, 97.24, 38.15, 108.9
