0.7,0.81,0.23,16.93,32.53,-4.64
0.73,0.88,0.18,10.18,31.01,17.18
0.82,1.08,0.16,41.85,51.45,63.87
0.72,1.31,0.34,6.32,64.58,141.17
0.58,1.2,0.47,-181.81,43.36,218.51
0.61,0.65,0.26,-236.15,-15.88,249.99
0.72,0.2,0.25,-186.89,-16.32,247.29
0.79,-0.13,0.22,-92.18,-10.28,220.28
0.93,0.05,0.33,6.74,24.25,182.14
0.79,0.12,0.52,-31.06,36.93,152.98
0.89,0.01,0.49,-39.18,10.72,129.52
0.9,-0.1,0.44,-33.37,7.1,110.43
0.89,-0.07,0.51,-1.24,4.35,91.13
0.93,-0.06,0.45,-9.22,-4.83,73.55
0.95,-0.12,0.47,-3.75,4.61,51.57
0.96,-0.13,0.46,4.09,7,35.94
0.9,-0.07,0.51,6.59,10.63,18.93
0.91,-0.14,0.52,-9.38,-2.82,0.68
0.9,-0.28,0.48,-4.32,0.98,-29.05
0.92,-0.44,0.52,3.3,-2.82,-91.35
0.83,-0.56,0.47,38.22,12.6,-182.69
0.68,-0.93,0.34,63.11,6.21,-250
0.99,0.17,0.25,249.99,47.4,-250
0.45,1.36,0.64,244.57,70,-250
0.66,1.43,0.36,-30,-122.24,-164.54
0.79,0.93,0.25,-25.44,-24.5,-68.87
0.72,0.62,0.07,-54.95,-37.67,-57.29
0.79,0.34,0.07,6.5,26.28,-75.07
0.7,0.42,0.28,76.72,46.93,-81.02
0.7,0.78,0.47,62.71,24.77,-79.19
0.72,1.15,0.55,13.3,25.33,-19.25
0.65,0.83,0.44,-41.98,-12.54,35.74
0.7,0.61,0.22,-8.29,-3.02,43.8
0.82,0.85,0.14,55.73,35.44,73.22
0.59,1.34,0.56,51.64,52.95,141.72
0.65,1.4,0.65,-167.24,-1.59,234.29
0.54,0.62,0.24,-250,-23.77,249.99
0.67,-0.02,0.24,-206.06,-35.03,249.99
0.83,-0.28,0.23,-77.92,-3.08,239.41
0.79,-0.24,0.52,-14.23,20.47,181.43
0.88,-0.16,0.55,-8.92,8.61,129.91
0.9,-0.26,0.59,-19.69,-0.18,84.02
0.93,-0.18,0.55,0.63,-5.22,54.09
0.95,-0.13,0.53,-3.85,4.66,35.56
0.89,-0.03,0.57,-1.43,-6.39,30.18
0.95,-0.06,0.47,-11.5,-11.65,26.54
1,-0.18,0.42,6.74,-0.84,22.56
0.93,-0.2,0.45,8.4,25.79,5.51
0.8,-0.32,0.53,17.88,13.84,-31.31
0.76,-0.67,0.57,17.86,11.68,-111.01
0.67,-0.66,0.5,136.8,1.69,-221.25
0.56,-0.02,0.47,249.99,-86.49,-250
0.8,0.54,0.52,96.97,-131.39,-250
1.05,0.33,-0.17,60.64,-121.64,-250
0.57,0.56,0.13,152.81,24.24,-250
0.57,0.89,0.12,156.46,-25.6,-237.18
0.64,1.52,0.3,154.23,7.19,-149.27
0.56,1.47,0.08,-67.67,-47.4,-38.41
0.68,0.6,-0.02,-69.27,-19.47,1.21
0.54,0.65,0.21,-5.62,26.8,-11.07
0.72,0.6,0.18,9.03,24.19,-24.5
0.66,0.97,0.39,44.27,36.66,-20.41
0.72,1.04,0.36,-5.6,11.66,18.17
0.7,1.03,0.28,-9.36,14.92,52.7
0.73,1.32,0.24,-9.73,23.32,123.27
0.72,1.28,0.4,-116.69,31.61,212.63
0.61,0.84,0.16,-227.71,1,249.99
0.63,0.42,0.22,-210.01,3.36,249.99
0.68,0.08,0.29,-149.67,9.48,249.99
0.76,-0.05,0.39,-78.74,-1.26,241.4
0.8,-0.14,0.43,-64.49,0.47,194.07
0.87,-0.26,0.43,-45.24,-7.84,139.19
0.91,-0.27,0.44,-3.94,4.46,84.11
0.98,-0.11,0.52,11.24,-8.19,50.32
0.95,0,0.52,-1.83,-0.14,36.16
0.96,0.05,0.53,-9.39,-4.39,30.63
0.94,-0.08,0.5,-16.43,-9.12,14.91
0.93,-0.13,0.5,-4.4,-11.12,-10.11
0.95,-0.3,0.44,-16.29,-31.01,-52.03
0.94,-0.46,0.43,24.16,-11.63,-128.97
0.88,-0.5,0.46,52,2.74,-224.08
0.7,-0.62,0.38,88.96,20.2,-250
0.69,-0.47,0.19,222.63,20.29,-250
0.23,0.53,-0.08,249.99,85.97,-250
0.41,1.93,0.04,178.14,-109.63,-250
0.73,1.84,0.05,-20.29,-77.1,-133.13
0.45,0.79,0.04,-97.63,-46.04,-53.6
0.6,0.51,-0.16,-4.84,-12.66,-80.55
0.59,0.37,0.11,46.46,21.9,-110.44
0.62,0.98,0.28,106.81,34.98,-130.59
0.58,1.55,0.51,46.91,32.55,-42.42
0.46,1.2,0.24,-53.32,-46.92,19.48
0.58,0.83,0.09,-19.58,-18.7,44.89
0.57,0.81,0.08,-15.3,9.39,41.69
0.65,0.88,0.1,30.92,33.64,47.99
0.63,1.28,0.29,31.22,38.41,93.22
0.59,1.33,0.32,-83.34,33.13,167.79
0.57,1.02,0.27,-200.31,-14.82,229.14
0.68,0.82,0.17,-197.45,-6.18,249.99
0.63,0.42,0.2,-200.62,-9.96,249.99
0.66,-0.01,0.2,-121.6,3.94,249.99
0.74,-0.05,0.42,-33.46,1.23,186.16
0.89,-0.04,0.42,-16.67,5.95,127.42
0.9,0.13,0.54,17.91,-2.31,101.1
0.93,0.24,0.53,-5.55,-2.01,94.52
0.92,0.18,0.54,-33.74,-25.54,91.48
0.94,0,0.45,-23.88,-30.54,77.67
0.96,-0.01,0.39,1.13,-29.19,57.43
0.99,0.02,0.36,1.94,-16.86,38.72
1,0.01,0.34,0.96,-11.43,29.88
0.95,0.07,0.43,-0.63,-7.89,26.52
0.98,-0.07,0.42,-26.95,-6.95,10.15
0.99,-0.46,0.35,-30.21,-8.64,-35.2
0.92,-0.75,0.35,29.19,12.87,-136.49
0.63,-0.69,0.59,134.39,51.02,-250
0.53,-0.26,0.23,249.99,-104.32,-250
0.62,0.37,0.19,245.09,-133.87,-250
0.7,1.52,0.1,249.99,-81.87,-250
0.7,1.98,-0.08,21.47,-126.98,-169.41
0.51,0.81,-0.26,-66.6,-68.46,-70.97
0.53,0.37,-0.3,11.76,-29.01,-91.43
0.6,0.52,-0.18,100.25,17.2,-129.1
0.54,1.31,0.24,75.12,31.18,-110.7
0.66,1.03,0.14,-19.35,-23.14,-49.35
0.57,0.96,0.12,8.73,-11.96,-20.55
0.55,0.79,0.03,16.24,-9.37,-23.38
0.56,0.95,0.02,37.06,-3.36,-30.59
0.54,1.21,0.04,-6.05,-0.9,10.53
0.58,0.99,-0.04,-16.72,5.04,41.48
0.65,0.95,-0.14,10.46,15.47,73.22
0.66,1.48,0.11,11.02,56.46,141.35
0.53,1.43,-0.01,-169.36,41.4,220.91
0.54,1.01,0,-230.59,17.74,249.99
0.66,0.5,-0.06,-236.53,21.16,249.99
0.7,0.4,0.05,-136.19,58.33,249.99
0.66,0.2,0.27,-169.05,51.25,249.99
0.76,-0.33,0.21,-125.77,30.7,239.88
0.86,-0.34,0.32,-15.9,45.4,152.95
0.93,-0.2,0.47,13.05,39.86,85.42
0.94,0.05,0.57,19.33,34.07,48.42
0.96,0.1,0.55,-2.43,1.56,39.82
0.96,0.11,0.51,-9.09,-11.67,29.68
1,0.01,0.4,-0.13,-16.84,3.31
0.99,-0.05,0.32,-1.28,-15.19,-25.7
0.94,-0.13,0.34,30.73,-3.27,-65.31
0.9,-0.09,0.38,36.52,-18.2,-96.82
0.86,-0.35,0.38,42.18,-15.04,-166.19
0.81,-0.5,0.22,120.29,-1.45,-250
0.75,0,0.06,249.99,-52.78,-250
0.57,0.89,0.1,249.99,-94.62,-250
0.78,1.42,0.04,71.69,-92.42,-250
0.64,1.05,0.05,93.3,-37.86,-192.27
0.49,0.86,-0.09,61.07,-89.36,-153.63
0.62,0.83,-0.18,74.9,-28.53,-141.33
0.47,0.97,0.01,57.83,-10.67,-125.06
0.53,1.07,0,58.3,-22.79,-92.89
0.5,1.24,-0.05,14.78,-23.29,-47.45
0.46,1.09,-0.09,-0.77,-8.71,-13.08
0.47,0.97,-0.12,6.01,6.97,-2.33
0.45,0.96,-0.09,-5.1,6.85,-2.3
0.49,1.14,-0.07,-0.76,24.2,11.71
0.53,1.39,-0.13,-20.04,33.74,68.55
0.62,1.44,-0.02,-34.61,29.18,164.43
0.49,1.3,0.02,-159.57,57.56,221.6
0.55,0.9,-0.03,-207.37,25.05,248.04
0.57,0.67,0.09,-196.57,50.78,249.99
0.68,0.48,0.15,-179.96,16.46,249.99
0.78,0.23,0.13,-147.19,36.3,249.99
0.72,0.01,0.29,-115.3,34.35,211.3
0.82,-0.17,0.32,-71.32,28.08,139.15
0.86,0.02,0.42,1.14,27.98,82.33
0.95,0.13,0.38,-1.9,17.34,57.38
0.93,0.28,0.45,7.25,8.4,48.79
0.91,0.26,0.39,-25.73,0.24,49.39
0.93,0.18,0.38,-18.91,0.23,38.61
0.94,0.2,0.39,-7.16,-7.99,34.84
0.99,0.02,0.26,-17.94,-0.43,17.85
0.98,-0.22,0.34,12.97,18.41,-38.87
0.93,-0.44,0.13,62.29,40.45,-128.81
0.47,-0.38,1.04,249.99,-74.95,-250
0.44,0.18,0.39,239.85,-46.1,-250
0.65,0.75,0.44,177.15,-124.15,-250
0.93,0.64,-0.04,98.25,-117.2,-250
0.65,0.82,0.05,122.67,-28.69,-250
0.68,1.09,-0.04,115.3,-47.37,-202.7
0.53,1.27,-0.06,53.67,-17.27,-115.19
0.51,1.03,-0.05,19.16,-19.18,-63.4
0.52,0.89,0,29.75,-18.06,-47.36
0.45,0.91,0.05,3.6,-16.61,-48.81
0.57,0.88,-0.03,18.52,-8.93,-47.23
0.6,1.05,-0.08,33.22,-3.39,-22.53
0.43,1.16,0.03,-12.6,7.19,2.5
0.53,0.99,-0.02,-19.53,7.41,21.19
0.55,1,-0.02,-31.41,14.49,31.88
0.58,0.89,-0.06,-27.91,18.04,40.08
0.64,1.12,-0.05,18.62,39.83,71.57
0.63,1.55,0.1,-15.33,43.76,152.89
0.59,1.33,0.03,-223.31,25.77,238.22
0.56,0.76,-0.1,-232.86,41.02,249.99
0.6,0.51,0.08,-187.86,38.06,249.99
0.66,0.29,0.15,-171.78,40.67,249.99
0.73,0.15,0.25,-136.22,38.36,229.51
0.78,-0.07,0.31,-105.83,30.33,168.82
0.9,-0.06,0.36,-28.72,26.73,103.68
0.9,0.14,0.47,-10.28,26.82,63.66
0.9,0.21,0.51,-14.76,13.19,50.91
0.94,0.22,0.47,-14.05,-8.73,46.12
0.95,0.16,0.37,-18.54,-2.43,36.26
0.95,0.11,0.32,-1.66,-1.02,19.07
0.88,0.22,0.43,4.72,-3.52,8.61
0.96,0.13,0.35,-9.09,-10.64,6.2
0.95,-0.16,0.35,-16.49,-6.18,-29.03
0.96,-0.46,0.19,27.79,3.88,-105.08
0.61,-0.41,0.87,249.47,-61.88,-203.76
0.52,0.23,0.66,245.89,-29.47,-250
0.52,0.39,0.44,167.83,-116.42,-250
0.94,0.92,0.05,186.19,-88.05,-250
0.78,1.47,0.1,43.54,-58.33,-177.96
0.76,0.93,-0.12,-2.75,-55.31,-102.31
0.58,0.66,-0.11,6.08,-34.04,-80.44
0.71,0.7,-0.03,43.85,-0.71,-78.38
0.68,0.78,0.06,50.08,10.7,-78.59
0.56,0.89,0.17,24.31,1.05,-69.98
0.68,0.98,0.11,27.46,-8.35,-52.93
0.68,1.1,0.02,12.25,-12.43,-14.13
0.6,1.01,0.05,-17.63,2.2,14.4
0.64,0.82,-0.02,-22.62,4.46,18.53
0.65,0.81,0.04,-13,11.63,17.86
0.66,0.77,0.06,-12.95,14.81,18.35
0.75,1.03,-0.07,22.57,42.57,43.31
0.66,1.41,0.03,-0.83,70.42,115.87
0.55,1.42,0.23,-118.36,46.29,211.52
0.68,0.88,-0.06,-250,32.08,249.99
0.59,0.42,-0.03,-207.15,74.58,249.99
0.68,0.2,0.13,-149.68,65.01,249.99
0.7,0.05,0.34,-96.99,75.92,222.29
0.78,-0.03,0.49,-70.69,55.15,161.29
0.88,-0.18,0.56,-50.93,28.41,106.77
0.89,-0.18,0.56,-10.25,23.49,55.28
0.87,0.02,0.62,9.38,-3.27,17.04
0.88,0.18,0.53,4.21,-21.62,-3.07
0.93,0.23,0.44,-6.87,-36.81,-13.41
0.98,0.19,0.34,0.31,-27.08,-16.57
0.94,0.18,0.32,5.39,-13.97,-22.87
0.96,0.19,0.3,12.51,-10.86,-24.46
0.92,0.12,0.33,14.23,2.79,-39.24
0.89,0.19,0.43,33.81,-11.92,-50.29
0.91,-0.05,0.36,2.85,-26.16,-89.86
0.85,-0.39,0.76,148.01,-127.33,-158.49
0.67,0.02,0.29,221.72,-16.47,-244.25
0.42,0.64,0.62,205.14,-58.33,-250
0.91,0.54,-0.01,93.25,-148.43,-250
0.85,1.32,0.28,96.12,-25.81,-203.55
0.79,1.16,-0.03,9.22,-73.7,-116.2
0.55,0.99,-0.06,-20.91,-32.55,-62.47
0.64,0.76,-0.1,-28.94,-27.24,-44.19
0.62,0.63,-0.03,-1.61,-5.25,-54.28
0.65,0.67,0.08,56.59,8.47,-70.36
0.63,0.94,0.15,48.71,0.9,-78.99
0.67,1.18,0.11,13.02,-5.19,-36.03
0.64,1.01,0.02,-2.53,-0.27,1.35
0.6,0.97,0,4.22,10.39,14.84
0.69,1.04,-0.11,4.96,21.97,47.69
0.66,1.36,-0.08,17.54,82.08,103.17
0.64,1.46,0.07,-69.53,85.2,179
0.54,1.23,0.31,-186.87,58.72,247.47
0.65,0.62,0,-250,31.28,249.99
0.64,0.24,0.01,-193.02,59.36,249.99
0.63,0.19,0.3,-130.97,41.4,241.17
0.79,0,0.29,-111.79,24.65,205.86
0.84,-0.16,0.34,-68.84,34.82,148.64
0.91,-0.13,0.43,-13.93,39.09,93.27
0.88,0.02,0.55,-0.46,29.56,61.26
0.86,0.04,0.56,-8.35,8.83,43.95
0.92,0.01,0.51,-11.47,-13.63,24.28
0.95,-0.01,0.4,-3.05,-11.89,2.08
0.92,0.03,0.38,14.29,-6.87,-18.26
0.9,0.14,0.42,16.54,-11.31,-28.92
0.92,0.12,0.38,11,-16.59,-41.41
0.92,-0.04,0.31,11.85,-14.47,-64.71
0.88,-0.18,0.4,42.31,-1.99,-118.8
0.9,-0.06,0.3,132.95,-22.32,-174.75
0.75,0.1,0.34,166.79,-73.36,-227.71
0.68,0.26,0.29,146.84,-66,-250
0.63,0.6,0.26,174.32,-74.98,-250
0.8,0.66,-0.04,133.52,-98.12,-250
0.72,1.18,0.03,145.55,-20.88,-216.48
0.68,1.17,-0.1,53.54,-41.53,-126.57
0.56,1.13,0,23.6,-16.5,-75.21
0.65,0.85,-0.06,8.35,-19.85,-51.93
0.62,0.82,0.02,16.55,-6.27,-46.41
0.58,0.89,0.08,26.34,-0.78,-42.76
0.57,1.05,0.14,17.58,-2.37,-23.54
0.62,0.98,0.03,-2.07,-10.13,-2.53
0.62,0.89,-0.03,-4.64,-4.23,9.64
0.6,0.92,-0.02,1.91,12.61,14.2
0.63,1.08,-0.06,2.52,27,37.12
0.73,1.46,-0.08,-8.37,50.27,108.99
0.64,1.53,0.02,-107.03,76.22,209.37
0.59,1.07,0.1,-200.04,57.19,249.99
0.55,0.6,0.06,-250,47.52,249.99
0.66,0.33,0.06,-186.75,46.38,249.99
0.69,0.15,0.25,-170.62,41.72,249.99
0.78,-0.25,0.18,-127.17,42.92,184.66
0.83,-0.3,0.34,-14.92,52.68,95.2
0.84,0.13,0.55,34.71,40.25,43.2
0.93,0.2,0.59,-11.05,12.31,34.43
0.96,0.07,0.51,-10.24,-0.56,26.13
0.91,0.04,0.48,5.8,-8.54,4.15
0.91,0.16,0.42,20.02,-16.1,-19.16
0.9,0.31,0.42,12.18,-28.19,-19.88
0.93,0.2,0.27,-3.17,-17.46,-20.36
0.92,0.08,0.32,25.34,-9.96,-37.77
0.88,-0.02,0.33,38.51,1.44,-85.37
0.75,-0.22,0.81,86.07,-62.63,-147.47
0.73,-0.19,0.39,166.66,-43.23,-237.8
0.7,0.31,0.13,214.72,-58.4,-250
0.78,0.76,0.28,158.03,-65.8,-250
0.83,1.03,0.17,118.19,-59.79,-226.56
0.72,0.94,-0.09,71.08,-60.49,-165.76
0.53,1.03,-0.03,57.4,-14.26,-112.2
0.56,0.85,-0.07,26.82,-28.33,-84.55
0.55,0.89,0.08,38.3,-4.66,-69.45
0.58,0.84,0.08,11.3,-18.68,-63.55
0.59,0.88,0.09,37.06,-5.55,-57.85
0.65,1.11,0.07,40.45,-5.71,-31.04
0.53,1.18,0.07,-11.98,-8.62,5.14
0.56,0.96,-0.02,-29.83,-6.31,26.96
0.57,0.89,-0.02,-25.57,6.09,31.27
0.62,0.83,-0.04,-23.47,16.06,30.68
0.65,1.16,-0.05,-11.79,37.98,62.2
0.66,1.52,-0.01,-36,71.79,139.3
0.6,1.37,0.02,-148.59,53.44,229.55
0.64,0.96,0.1,-233.5,65.29,249.99
0.56,0.52,0.05,-250,56.05,249.99
0.64,0.11,0.14,-218.25,47.78,249.99
0.74,-0.03,0.24,-118.82,42.55,219.33
0.77,0.03,0.43,-75.2,36.3,173.68
0.82,-0.17,0.42,-57.92,37.5,108.6
0.81,-0.2,0.52,-6.06,23.57,46.12
0.89,0.03,0.56,37.69,1.27,4.2
0.9,0.31,0.58,16.75,-23.67,-4.22
0.97,0.29,0.44,-10.72,-29.18,4.88
0.94,0.21,0.35,-8.84,-25.76,5.67
0.95,0.2,0.3,-2.13,-16.17,-0.58
0.93,0.22,0.34,-7.58,-17.86,-2.61
0.98,0.19,0.27,1.91,-3.53,-2.01
0.94,0.21,0.35,4.1,8.64,2.1
0.97,0.02,0.28,-0.34,13.69,-2.99
0.86,-0.2,0.37,25.32,33.95,-61.9
0.79,-0.47,0.59,115.14,-80.87,-161.79
0.92,-0.28,0.33,228.26,-20.88,-250
0.48,0.59,0.19,249.99,22.27,-250
0.45,0.84,0.52,76.82,-125.6,-250
0.98,0.46,-0.24,145.24,-87.43,-250
0.54,1.34,0.07,191.64,17.17,-227.31
0.5,1.82,0.07,22.51,-44.98,-90.27
0.54,1.3,-0.01,-72.9,-20.32,16.93
0.56,0.75,-0.03,-67.89,-15.47,40.62
0.59,0.64,0.12,-40.37,10.72,16.31
0.69,0.64,0.19,-0.84,15.04,-7.63
0.69,0.71,0.23,24.23,7.64,-18.19
0.63,0.83,0.29,18.99,-1.27,-24.63
0.76,0.92,0.18,26.25,-7.21,-18.33
0.7,1.37,0.11,-30.88,-9.64,38.63
0.61,1.36,0.02,-104.72,5.15,123.76
