1.06, 1.63, 1.62, 92.67, 101.55, 166.21
1.04, 1.28, 1.63, 93.22, 60.01, 195.5
0.94, 1.09, 1.62, 103.05, 23.45, 205.39
0.78, 1.05, 1.52, 89.32, -23.73, 241.55
0.73, 0.8, 1.38, 50.91, -35.79, 249.99
0.64, 0.58, 1.25, 59.94, -34.24, 249.99
0.32, 0.59, 1.28, 40.73, -50.77, 239.79
0.38, 0.5, 1.09, 8.22, -84.89, 232.32
0.56, 0.52, 0.94, -10.44, -92.37, 249.99
0.53, 0.16, 0.82, -76.02, -80.64, 249.99
0.44, -0.03, 0.9, -109.78, -90.23, 240.27
0.41, -0.31, 0.85, -134.8, -120.56, 194.65
0.51, -0.37, 0.77, -102.87, -149.93, 145.87
0.59, -0.38, 0.62, -91.96, -160.21, 106.06
0.58, -0.36, 0.53, -96.1, -151.96, 73.16
0.5, -0.4, 0.45, -97.37, -145.4, 22.32
0.39, -0.41, 0.35, -81.13, -147.08, -35.45
0.35, -0.32, 0.26, -62.3, -145.72, -68.8
0.3, -0.19, 0.17, -50.96, -141.35, -92.44
0.23, -0.11, 0.06, -39.32, -131.6, -111.79
0.2, 0.05, -0.01, -26.44, -120.85, -123.35
0.24, 0.25, -0.09, -44.73, -93.89, -107.01
0.19, 0.23, -0.14, -87.33, -80.63, -96.72
0.23, 0.25, -0.26, -81.05, -76.17, -96.59
0.26, 0.31, -0.35, -80.09, -57.45, -96.19
0.36, 0.38, -0.42, -89.04, -35.3, -93.64
0.41, 0.4, -0.43, -110.28, -6.4, -88.1
0.38, 0.37, -0.37, -127.35, 11.77, -85.42
0.38, 0.34, -0.32, -153.44, 28.04, -90.9
0.3, 0.29, -0.28, -128.62, 44.17, -108.91
0.32, 0.55, -0.14, -124.8, 53.69, -126.56
0.27, 0.66, -0.0, -179.06, 58.46, -128.07
0.16, 0.72, 0.12, -186.74, 51.52, -117.62
0.06, 0.8, 0.12, -164.24, 43.93, -110.57
0.12, 1.03, -0.01, -125.85, 67.07, -109.04
0.23, 1.36, -0.08, -130.62, 107.98, -86.88
0.27, 1.18, -0.08, -160.57, 158.0, -60.91
0.31, 1.18, 0.15, -128.62, 206.12, -53.8
0.22, 1.19, 0.35, -92.41, 230.9, -55.88
0.36, 1.39, 0.42, -53.72, 238.59, -46.11
0.48, 1.69, 0.61, -32.84, 249.99, -4.28
